"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"26","1","X74","","08_35 a 39","2"
"02","2","J44","","15_70 a 74","18"
"06","1","C18","","08_35 a 39","13"
"30","1","I13","","14_65 a 69","1"
"50","1","C92","","14_65 a 69","3"
"78","2","C34","","15_70 a 74","5"
"46","2","I50","","04_15 a 19","1"
"70","1","I61","","10_45 a 49","6"
"06","2","I71","","07_30 a 34","2"
"06","1","K59","","10_45 a 49","1"
"14","1","I49","","15_70 a 74","46"
"66","2","E14","","05_20 a 24","2"
"14","1","R99","","12_55 a 59","11"
"62","1","J44","","16_75 a 79","5"
"78","2","O07","M","06_25 a 29","1"
"22","2","C55","","13_60 a 64","3"
"30","2","C55","","10_45 a 49","1"
"78","2","I25","","16_75 a 79","1"
"02","2","K70","","15_70 a 74","2"
"54","1","D46","","16_75 a 79","1"
"18","2","X50","","06_25 a 29","1"
"38","1","J44","","17_80 y más","5"
"30","1","M34","","14_65 a 69","1"
"82","1","V29","","06_25 a 29","1"
"02","1","I50","","09_40 a 44","6"
"30","1","Y34","","07_30 a 34","2"
"54","1","J22","","17_80 y más","1"
"66","1","W79","","11_50 a 54","1"
"74","2","I42","","17_80 y más","8"
"70","2","G12","","16_75 a 79","1"
"58","1","I44","","17_80 y más","1"
"66","1","N39","","16_75 a 79","7"
"02","2","K83","","14_65 a 69","2"
"10","2","I26","","10_45 a 49","1"
"26","1","L02","","17_80 y más","1"
"42","2","C73","","13_60 a 64","1"
"54","1","X99","","02_1 a 9","2"
"50","2","I50","","04_15 a 19","1"
"94","1","L02","","13_60 a 64","1"
"99","2","J44","","17_80 y más","1"
"06","1","G03","","11_50 a 54","4"
"82","1","C32","","12_55 a 59","10"
"14","1","Y19","","07_30 a 34","2"
"14","1","V22","","05_20 a 24","2"
"54","1","I44","","17_80 y más","4"
"78","1","B25","","02_1 a 9","1"
"66","1","C20","","13_60 a 64","1"
"26","2","I64","","17_80 y más","24"
"06","1","L08","","10_45 a 49","4"
"06","2","J15","","02_1 a 9","1"
"82","1","C67","","16_75 a 79","19"
"02","2","I71","","11_50 a 54","4"
"90","2","B18","","14_65 a 69","2"
"06","2","G93","","99_Sin especificar","1"
"14","1","I42","","14_65 a 69","8"
"14","1","A41","","11_50 a 54","4"
"10","2","I50","","12_55 a 59","1"
"30","2","I31","","17_80 y más","3"
"42","1","C95","","17_80 y más","1"
"90","2","J81","","16_75 a 79","1"
"26","1","X47","","14_65 a 69","1"
"34","2","I42","","15_70 a 74","1"
"50","1","C71","","03_10 a 14","1"
"86","2","C80","","17_80 y más","5"
"26","2","A41","","13_60 a 64","2"
"58","1","I12","","13_60 a 64","1"
"06","1","W18","","17_80 y más","1"
"66","2","C34","","14_65 a 69","8"
"22","1","V43","","17_80 y más","1"
"30","2","K92","","14_65 a 69","2"
"62","1","I67","","14_65 a 69","2"
"06","2","Y28","","17_80 y más","3"
"54","1","Y00","","12_55 a 59","1"
"18","1","I67","","14_65 a 69","5"
"22","1","G80","","09_40 a 44","1"
"22","2","I21","","11_50 a 54","5"
"02","1","I62","","14_65 a 69","2"
"18","1","I21","","11_50 a 54","7"
"34","1","B22","","13_60 a 64","3"
"58","1","I67","","13_60 a 64","4"
"10","2","M32","","13_60 a 64","1"
"58","1","V43","","06_25 a 29","1"
"06","1","C49","","11_50 a 54","3"
"58","2","Y26","","05_20 a 24","1"
"02","1","A41","","14_65 a 69","46"
"02","2","C32","","12_55 a 59","2"
"14","2","Y20","","11_50 a 54","2"
"58","1","I25","","12_55 a 59","4"
"78","1","I64","","14_65 a 69","3"
"90","1","W87","","10_45 a 49","1"
"02","2","D46","","14_65 a 69","1"
"14","2","C74","","13_60 a 64","1"
"50","1","Q87","","02_1 a 9","2"
"86","2","I26","","13_60 a 64","1"
"82","1","V48","","07_30 a 34","1"
"34","2","C25","","10_45 a 49","1"
"58","1","C80","","13_60 a 64","4"
"58","1","J40","","16_75 a 79","1"
"78","1","W13","","09_40 a 44","1"
"82","2","G93","","02_1 a 9","1"
"50","2","K04","","05_20 a 24","1"
"66","2","I60","","07_30 a 34","1"
"66","1","K65","","17_80 y más","6"
"10","1","I67","","17_80 y más","3"
"30","2","M32","","11_50 a 54","1"
"66","1","I51","","11_50 a 54","1"
"50","1","V47","","02_1 a 9","1"
"86","1","E87","","14_65 a 69","1"
"06","9","I33","","11_50 a 54","1"
"58","1","N18","","17_80 y más","11"
"06","1","D43","","03_10 a 14","1"
"34","1","K44","","08_35 a 39","1"
"02","2","C16","","08_35 a 39","2"
"58","1","E11","","12_55 a 59","2"
"50","1","Q21","","01_Menor de 1 año","2"
"06","1","C85","","14_65 a 69","33"
"22","2","Y83","","12_55 a 59","1"
"66","1","B24","","10_45 a 49","1"
"02","1","R96","","12_55 a 59","1"
"54","1","I11","","14_65 a 69","4"
"70","2","D43","","07_30 a 34","1"
"82","1","A49","","17_80 y más","6"
"22","2","E43","","09_40 a 44","1"
"70","2","I25","","16_75 a 79","15"
"66","1","E14","","06_25 a 29","1"
"90","2","I24","","16_75 a 79","1"
"90","1","A41","","04_15 a 19","2"
"38","2","I21","","16_75 a 79","2"
"50","1","C71","","13_60 a 64","1"
"62","2","K22","","11_50 a 54","1"
"62","1","X70","","15_70 a 74","3"
"82","2","M72","","15_70 a 74","1"
"82","1","V58","","08_35 a 39","2"
"66","2","C92","","04_15 a 19","1"
"38","1","Q27","","01_Menor de 1 año","1"
"10","2","N18","","16_75 a 79","2"
"14","2","C16","","09_40 a 44","3"
"82","1","E51","","16_75 a 79","1"
"58","1","V12","","14_65 a 69","1"
"86","1","I35","","17_80 y más","3"
"78","2","P96","","01_Menor de 1 año","1"
"14","1","C41","","10_45 a 49","1"
"30","2","B20","","12_55 a 59","1"
"14","2","R09","","14_65 a 69","11"
"14","1","N17","","12_55 a 59","6"
"50","1","W13","","10_45 a 49","1"
"82","2","A46","","17_80 y más","2"
"02","1","C71","","15_70 a 74","14"
"06","2","K26","","09_40 a 44","1"
"54","1","I67","","12_55 a 59","1"
"02","2","I72","","17_80 y más","1"
"42","2","I50","","17_80 y más","49"
"10","1","K92","","13_60 a 64","2"
"30","2","R99","","10_45 a 49","7"
"30","2","C71","","12_55 a 59","3"
"30","2","J93","","13_60 a 64","1"
"54","2","G82","","05_20 a 24","1"
"54","2","Q21","","02_1 a 9","1"
"70","1","N39","","17_80 y más","4"
"82","1","V22","","09_40 a 44","1"
"54","2","P24","","01_Menor de 1 año","4"
"06","2","C34","","12_55 a 59","138"
"50","1","C43","","08_35 a 39","1"
"82","1","K76","","15_70 a 74","3"
"18","1","I51","","16_75 a 79","2"
"02","2","C22","","17_80 y más","27"
"06","9","I49","","16_75 a 79","2"
"14","2","C71","","10_45 a 49","3"
"10","2","C25","","13_60 a 64","1"
"26","2","X70","","15_70 a 74","1"
"58","2","R99","","11_50 a 54","2"
"42","2","I42","","15_70 a 74","1"
"50","2","K92","","12_55 a 59","1"
"66","2","A16","","14_65 a 69","1"
"86","1","K65","","12_55 a 59","2"
"46","2","N18","","13_60 a 64","5"
"66","1","I72","","17_80 y más","2"
"02","1","J80","","16_75 a 79","1"
"38","1","W18","","17_80 y más","1"
"54","1","B21","","10_45 a 49","1"
"14","1","K43","","16_75 a 79","1"
"18","1","C43","","13_60 a 64","1"
"74","2","I61","","15_70 a 74","5"
"06","2","K55","","07_30 a 34","1"
"30","1","G12","","12_55 a 59","1"
"62","2","C18","","12_55 a 59","5"
"06","1","I99","","12_55 a 59","4"
"22","1","D64","","16_75 a 79","2"
"66","1","D64","","17_80 y más","1"
"90","1","J98","","13_60 a 64","7"
"06","2","Y59","","12_55 a 59","1"
"26","1","I64","","17_80 y más","22"
"42","1","C67","","16_75 a 79","3"
"70","1","B20","","08_35 a 39","1"
"74","1","I24","","17_80 y más","1"
"02","2","I01","","16_75 a 79","1"
"22","1","C15","","13_60 a 64","5"
"02","1","C06","","08_35 a 39","1"
"38","1","C15","","14_65 a 69","3"
"50","2","I42","","13_60 a 64","2"
"54","1","X74","","16_75 a 79","2"
"66","2","C80","","14_65 a 69","4"
"90","1","P07","","01_Menor de 1 año","73"
"99","1","X81","","16_75 a 79","1"
"14","2","I44","","16_75 a 79","2"
"70","2","J93","","15_70 a 74","1"
"30","1","Y24","","03_10 a 14","1"
"54","1","X70","","14_65 a 69","9"
"06","1","C18","","02_1 a 9","2"
"06","9","I11","","13_60 a 64","1"
"50","1","J96","","13_60 a 64","1"
"14","1","I24","","17_80 y más","16"
"34","1","I70","","13_60 a 64","1"
"06","1","G04","","11_50 a 54","2"
"90","1","B57","","16_75 a 79","1"
"34","1","G00","","03_10 a 14","1"
"54","2","E11","","14_65 a 69","1"
"06","2","I07","","10_45 a 49","1"
"06","1","J64","","14_65 a 69","2"
"06","1","R68","","02_1 a 9","1"
"54","2","I61","","12_55 a 59","7"
"82","1","I25","","17_80 y más","55"
"02","1","I51","","09_40 a 44","1"
"06","9","N17","","17_80 y más","2"
"50","2","C73","","11_50 a 54","1"
"54","2","I44","","17_80 y más","2"
"99","1","V58","","13_60 a 64","2"
"90","2","C22","","11_50 a 54","1"
"34","1","J09","","12_55 a 59","1"
"86","1","V22","","10_45 a 49","2"
"62","1","D43","","12_55 a 59","1"
"62","1","C22","","16_75 a 79","2"
"82","2","D70","","14_65 a 69","1"
"90","1","I85","","14_65 a 69","1"
"90","2","K75","","15_70 a 74","1"
"02","1","X59","","11_50 a 54","7"
"10","1","V03","","06_25 a 29","1"
"90","2","K74","","13_60 a 64","5"
"82","2","P05","","01_Menor de 1 año","1"
"06","1","R04","","17_80 y más","3"
"14","2","K75","","06_25 a 29","1"
"22","2","D46","","17_80 y más","1"
"22","1","G71","","05_20 a 24","1"
"14","1","D66","","13_60 a 64","1"
"58","1","C80","","14_65 a 69","4"
"02","2","I64","","17_80 y más","91"
"30","1","J96","","17_80 y más","30"
"38","2","N17","","17_80 y más","13"
"66","1","C46","","06_25 a 29","1"
"82","2","A41","","10_45 a 49","1"
"02","2","E41","","17_80 y más","1"
"06","1","K56","","10_45 a 49","2"
"50","2","C74","","08_35 a 39","1"
"78","1","I61","","17_80 y más","1"
"06","2","D47","","15_70 a 74","5"
"66","1","E10","","16_75 a 79","1"
"42","1","K74","","13_60 a 64","6"
"06","2","K31","","13_60 a 64","3"
"06","2","O02","M","06_25 a 29","1"
"22","1","K74","","09_40 a 44","3"
"82","2","D48","","11_50 a 54","2"
"86","1","C62","","05_20 a 24","2"
"02","1","C22","","17_80 y más","18"
"06","2","C18","","11_50 a 54","50"
"14","1","I80","","12_55 a 59","1"
"30","2","I49","","17_80 y más","20"
"82","2","I35","","16_75 a 79","5"
"54","1","C74","","15_70 a 74","1"
"86","1","I31","","12_55 a 59","1"
"58","2","C64","","17_80 y más","2"
"78","2","Q25","","01_Menor de 1 año","1"
"02","2","D84","","10_45 a 49","1"
"50","2","K70","","15_70 a 74","1"
"06","2","A41","","12_55 a 59","89"
"30","2","C18","","13_60 a 64","17"
"30","2","I51","","15_70 a 74","4"
"46","2","O99","M","07_30 a 34","1"
"34","1","C25","","17_80 y más","1"
"78","1","I61","","09_40 a 44","1"
"06","1","X70","","14_65 a 69","17"
"10","2","I11","","17_80 y más","6"
"18","1","C91","","13_60 a 64","2"
"74","2","K56","","14_65 a 69","2"
"82","1","X70","","17_80 y más","8"
"06","1","X70","","05_20 a 24","103"
"62","2","I64","","13_60 a 64","1"
"86","1","V43","","11_50 a 54","1"
"86","1","G64","","14_65 a 69","1"
"82","1","C48","","16_75 a 79","3"
"06","2","C22","","99_Sin especificar","4"
"06","2","N12","","16_75 a 79","3"
"78","1","C85","","16_75 a 79","1"
"42","1","K74","","14_65 a 69","1"
"02","1","I33","","16_75 a 79","4"
"02","1","N39","","12_55 a 59","4"
"06","1","A09","","14_65 a 69","3"
"50","1","V43","","05_20 a 24","2"
"54","2","E10","","10_45 a 49","1"
"14","1","N17","","16_75 a 79","18"
"02","2","I49","","10_45 a 49","4"
"06","1","K25","","16_75 a 79","4"
"06","1","E78","","11_50 a 54","1"
"18","2","A41","","11_50 a 54","2"
"30","1","I69","","12_55 a 59","1"
"62","2","C53","","05_20 a 24","1"
"06","1","Y26","","05_20 a 24","10"
"42","2","C56","","14_65 a 69","1"
"30","1","C85","","16_75 a 79","3"
"58","2","C18","","08_35 a 39","1"
"99","2","J98","","17_80 y más","1"
"14","2","C24","","10_45 a 49","1"
"22","1","C34","","07_30 a 34","1"
"58","2","M06","","14_65 a 69","2"
"78","2","E14","","16_75 a 79","4"
"02","1","J18","","15_70 a 74","142"
"06","1","G35","","09_40 a 44","3"
"82","2","A49","","10_45 a 49","1"
"50","1","F03","","15_70 a 74","8"
"50","2","Y24","","04_15 a 19","1"
"54","1","E10","","17_80 y más","2"
"70","2","I31","","14_65 a 69","2"
"94","1","D47","","15_70 a 74","1"
"06","1","K65","","13_60 a 64","34"
"74","2","C34","","10_45 a 49","1"
"06","1","A18","","15_70 a 74","2"
"82","1","B24","","14_65 a 69","3"
"14","2","I45","","01_Menor de 1 año","1"
"02","2","J45","","16_75 a 79","1"
"18","1","I21","","13_60 a 64","19"
"50","2","O95","M","06_25 a 29","1"
"26","2","C54","","12_55 a 59","1"
"74","1","C34","","15_70 a 74","11"
"06","2","J69","","03_10 a 14","3"
"30","1","C80","","10_45 a 49","1"
"38","2","V89","","15_70 a 74","1"
"62","1","V23","","05_20 a 24","2"
"26","1","C18","","16_75 a 79","8"
"54","1","V02","","14_65 a 69","1"
"02","1","Y34","","04_15 a 19","1"
"06","2","I45","","15_70 a 74","2"
"54","2","C34","","16_75 a 79","5"
"66","2","A50","","01_Menor de 1 año","1"
"99","1","A41","","08_35 a 39","2"
"30","1","R99","","13_60 a 64","43"
"90","1","G20","","17_80 y más","6"
"50","1","K74","","16_75 a 79","12"
"54","2","I61","","16_75 a 79","7"
"90","1","Y34","","12_55 a 59","1"
"26","1","A41","","15_70 a 74","5"
"70","1","A18","","10_45 a 49","1"
"02","1","C91","","04_15 a 19","1"
"06","2","I51","","99_Sin especificar","1"
"42","1","I77","","16_75 a 79","1"
"70","1","B20","","10_45 a 49","1"
"90","1","I95","","17_80 y más","8"
"06","1","K65","","03_10 a 14","2"
"10","2","E11","","17_80 y más","2"
"14","2","C20","","16_75 a 79","5"
"02","1","C92","","15_70 a 74","12"
"14","1","I64","","13_60 a 64","19"
"66","2","I60","","14_65 a 69","2"
"26","1","I44","","14_65 a 69","1"
"94","2","I21","","15_70 a 74","1"
"06","2","C80","","08_35 a 39","15"
"22","2","I89","","11_50 a 54","1"
"46","2","X59","","16_75 a 79","1"
"66","2","C53","","08_35 a 39","5"
"06","2","R06","","16_75 a 79","4"
"78","1","D48","","12_55 a 59","1"
"30","1","Y28","","17_80 y más","1"
"26","2","C55","","17_80 y más","4"
"82","1","G93","","04_15 a 19","1"
"86","2","C55","","05_20 a 24","1"
"99","1","C61","","99_Sin especificar","1"
"54","1","V13","","07_30 a 34","2"
"02","2","D05","","16_75 a 79","1"
"18","1","J84","","15_70 a 74","1"
"38","2","C22","","16_75 a 79","6"
"34","1","X70","","13_60 a 64","1"
"58","2","E11","","14_65 a 69","8"
"02","1","C71","","13_60 a 64","9"
"14","1","E10","","17_80 y más","11"
"86","1","J81","","14_65 a 69","3"
"46","2","E11","","12_55 a 59","1"
"58","1","I25","","16_75 a 79","7"
"66","1","C06","","09_40 a 44","1"
"82","1","Y09","","10_45 a 49","1"
"06","1","I26","","15_70 a 74","22"
"06","2","J22","","17_80 y más","5"
"06","1","G40","","09_40 a 44","8"
"38","2","I61","","09_40 a 44","4"
"90","1","K70","","07_30 a 34","2"
"99","2","J18","","99_Sin especificar","4"
"82","2","J18","","13_60 a 64","21"
"14","2","Y20","","06_25 a 29","6"
"22","1","R68","","13_60 a 64","4"
"46","1","I50","","12_55 a 59","8"
"90","2","C71","","13_60 a 64","5"
"06","2","N04","","16_75 a 79","1"
"06","2","C74","","09_40 a 44","1"
"06","2","D43","","05_20 a 24","3"
"38","2","I61","","14_65 a 69","5"
"86","1","B24","","16_75 a 79","1"
"26","1","C64","","13_60 a 64","3"
"50","2","I60","","13_60 a 64","1"
"54","1","I48","","16_75 a 79","1"
"06","2","I60","","07_30 a 34","4"
"46","1","R99","","16_75 a 79","12"
"54","2","I21","","11_50 a 54","11"
"10","1","Y83","","17_80 y más","1"
"14","2","G70","","09_40 a 44","1"
"06","1","D38","","16_75 a 79","1"
"22","1","B17","","06_25 a 29","1"
"66","1","K46","","17_80 y más","1"
"82","1","K85","","10_45 a 49","1"
"10","1","J81","","17_80 y más","1"
"99","1","C81","","12_55 a 59","1"
"10","1","V28","","09_40 a 44","2"
"38","2","W78","","08_35 a 39","1"
"70","1","C85","","08_35 a 39","1"
"82","1","Y24","","10_45 a 49","2"
"90","1","I95","","16_75 a 79","7"
"50","2","K65","","12_55 a 59","3"
"74","1","I71","","13_60 a 64","1"
"74","2","C71","","12_55 a 59","3"
"82","1","D43","","17_80 y más","2"
"06","2","K86","","17_80 y más","4"
"06","2","O05","M","06_25 a 29","2"
"06","2","C34","","16_75 a 79","166"
"38","2","I69","","14_65 a 69","1"
"06","1","N13","","13_60 a 64","1"
"22","2","C18","","15_70 a 74","12"
"38","1","I62","","15_70 a 74","2"
"66","2","K81","","16_75 a 79","1"
"06","2","C09","","17_80 y más","2"
"22","2","X95","","07_30 a 34","1"
"22","1","C34","","13_60 a 64","22"
"02","1","A09","","15_70 a 74","1"
"30","1","K76","","12_55 a 59","2"
"82","2","N18","","16_75 a 79","20"
"82","2","Y19","","16_75 a 79","1"
"86","1","I42","","17_80 y más","2"
"94","1","X72","","04_15 a 19","1"
"38","2","C23","","12_55 a 59","4"
"02","1","A15","","14_65 a 69","1"
"50","2","C71","","16_75 a 79","1"
"06","1","D38","","12_55 a 59","3"
"94","2","C23","","13_60 a 64","1"
"74","1","Y20","","10_45 a 49","1"
"46","1","I64","","16_75 a 79","8"
"46","1","C62","","13_60 a 64","1"
"30","1","E86","","13_60 a 64","1"
"46","1","I50","","16_75 a 79","15"
"82","1","I21","","13_60 a 64","67"
"06","2","V29","","08_35 a 39","1"
"82","2","X74","","08_35 a 39","1"
"06","1","K73","","17_80 y más","1"
"02","1","J43","","13_60 a 64","1"
"30","1","R98","","17_80 y más","7"
"50","1","I74","","17_80 y más","4"
"66","1","K74","","09_40 a 44","2"
"70","2","C85","","07_30 a 34","2"
"86","1","I26","","14_65 a 69","1"
"02","2","J44","","13_60 a 64","12"
"06","9","I63","","16_75 a 79","1"
"18","2","G20","","17_80 y más","10"
"94","1","I61","","16_75 a 79","1"
"06","1","J47","","17_80 y más","1"
"66","2","I42","","14_65 a 69","2"
"82","1","K65","","07_30 a 34","1"
"38","2","X70","","03_10 a 14","6"
"50","1","K74","","13_60 a 64","20"
"14","2","C34","","17_80 y más","71"
"30","2","C18","","15_70 a 74","18"
"74","1","C80","","16_75 a 79","5"
"82","2","A41","","02_1 a 9","2"
"86","1","J18","","06_25 a 29","2"
"82","2","D18","","07_30 a 34","1"
"06","2","J20","","01_Menor de 1 año","1"
"90","1","Q43","","01_Menor de 1 año","1"
"38","1","C95","","17_80 y más","1"
"62","1","V54","","06_25 a 29","1"
"90","2","C15","","17_80 y más","10"
"82","2","G80","","02_1 a 9","1"
"02","2","K80","","13_60 a 64","1"
"94","1","C18","","16_75 a 79","2"
"02","2","J93","","15_70 a 74","1"
"22","1","W30","","06_25 a 29","1"
"34","2","I95","","11_50 a 54","1"
"34","1","J43","","17_80 y más","1"
"22","2","Q04","","01_Menor de 1 año","1"
"06","9","C71","","14_65 a 69","1"
"42","2","R00","","15_70 a 74","1"
"38","1","D64","","14_65 a 69","1"
"86","2","C34","","17_80 y más","10"
"90","1","J15","","12_55 a 59","3"
"99","1","A41","","10_45 a 49","1"
"82","2","L89","","17_80 y más","91"
"02","2","P26","","01_Menor de 1 año","3"
"06","2","Q99","","01_Menor de 1 año","3"
"02","2","C83","","13_60 a 64","1"
"38","1","E16","","12_55 a 59","1"
"74","2","C18","","11_50 a 54","1"
"70","1","V18","","15_70 a 74","1"
"86","1","K65","","16_75 a 79","1"
"22","2","A41","","15_70 a 74","33"
"42","2","C48","","16_75 a 79","1"
"58","1","G20","","16_75 a 79","7"
"66","1","I35","","16_75 a 79","2"
"98","2","R98","","15_70 a 74","1"
"26","2","B24","","12_55 a 59","1"
"54","1","J18","","07_30 a 34","4"
"50","2","G00","","14_65 a 69","1"
"98","1","K56","","17_80 y más","1"
"70","1","Q25","","01_Menor de 1 año","2"
"30","1","I61","","12_55 a 59","5"
"82","1","K74","","17_80 y más","11"
"26","1","X95","","09_40 a 44","2"
"42","1","I42","","13_60 a 64","1"
"46","1","K55","","17_80 y más","1"
"99","9","R99","","13_60 a 64","1"
"30","1","V23","","08_35 a 39","1"
"06","1","K85","","15_70 a 74","19"
"06","2","G03","","11_50 a 54","2"
"06","2","G82","","16_75 a 79","1"
"34","2","C22","","16_75 a 79","3"
"50","1","C91","","02_1 a 9","1"
"58","2","C34","","12_55 a 59","3"
"66","1","C92","","02_1 a 9","1"
"14","1","Q90","","13_60 a 64","1"
"22","2","C49","","13_60 a 64","1"
"26","1","C61","","17_80 y más","14"
"30","1","C45","","13_60 a 64","1"
"50","1","B24","","14_65 a 69","1"
"74","2","C34","","17_80 y más","4"
"82","1","I89","","15_70 a 74","1"
"14","2","R09","","07_30 a 34","3"
"06","2","M32","","04_15 a 19","1"
"06","2","R64","","17_80 y más","15"
"10","1","N18","","16_75 a 79","4"
"38","1","K63","","17_80 y más","2"
"46","1","J16","","12_55 a 59","1"
"74","2","C53","","08_35 a 39","2"
"82","1","D46","","17_80 y más","5"
"02","1","P01","","01_Menor de 1 año","4"
"06","1","I35","","12_55 a 59","2"
"14","2","D53","","17_80 y más","6"
"34","9","Y34","","17_80 y más","1"
"62","2","E14","","15_70 a 74","5"
"90","1","I61","","15_70 a 74","15"
"30","1","G12","","01_Menor de 1 año","1"
"14","1","Q99","","01_Menor de 1 año","2"
"06","1","D37","","11_50 a 54","2"
"54","2","N18","","04_15 a 19","2"
"62","2","I48","","17_80 y más","3"
"94","1","K74","","14_65 a 69","1"
"99","2","J18","","08_35 a 39","1"
"22","2","E03","","16_75 a 79","1"
"22","2","I71","","13_60 a 64","1"
"82","1","G80","","02_1 a 9","4"
"14","1","C09","","15_70 a 74","1"
"30","2","I24","","16_75 a 79","4"
"06","2","I42","","07_30 a 34","3"
"74","1","J44","","16_75 a 79","5"
"54","1","V03","","07_30 a 34","2"
"02","2","G12","","12_55 a 59","1"
"30","2","C41","","06_25 a 29","1"
"82","1","Y26","","06_25 a 29","1"
"86","1","I25","","12_55 a 59","1"
"06","1","F01","","16_75 a 79","8"
"66","2","K92","","17_80 y más","14"
"50","2","I21","","15_70 a 74","53"
"54","2","C18","","11_50 a 54","1"
"54","1","V03","","14_65 a 69","2"
"66","2","G00","","15_70 a 74","1"
"82","2","C32","","12_55 a 59","1"
"06","2","D84","","16_75 a 79","1"
"30","1","R68","","17_80 y más","48"
"34","1","X59","","04_15 a 19","1"
"78","1","I11","","16_75 a 79","2"
"66","1","N15","","14_65 a 69","1"
"06","2","R56","","03_10 a 14","1"
"34","2","B24","","09_40 a 44","1"
"78","1","E12","","16_75 a 79","1"
"06","2","C56","","08_35 a 39","8"
"18","1","X00","","09_40 a 44","1"
"54","2","O96","T","05_20 a 24","1"
"02","2","I63","","07_30 a 34","1"
"74","1","C81","","17_80 y más","1"
"42","2","I51","","15_70 a 74","1"
"50","1","C90","","12_55 a 59","2"
"70","1","N17","","16_75 a 79","1"
"02","2","I25","","11_50 a 54","1"
"38","2","C64","","11_50 a 54","1"
"02","2","E11","","17_80 y más","11"
"02","2","I31","","14_65 a 69","3"
"06","1","D46","","10_45 a 49","1"
"18","2","N18","","11_50 a 54","1"
"70","1","K40","","14_65 a 69","1"
"10","1","X70","","17_80 y más","2"
"70","1","C22","","17_80 y más","4"
"42","2","N18","","17_80 y más","1"
"02","1","C40","","04_15 a 19","1"
"46","1","R57","","16_75 a 79","2"
"82","1","Y20","","14_65 a 69","3"
"38","1","Q24","","04_15 a 19","1"
"06","2","K51","","12_55 a 59","1"
"06","1","K25","","12_55 a 59","2"
"62","2","N19","","16_75 a 79","2"
"22","1","X94","","07_30 a 34","1"
"62","2","K27","","08_35 a 39","1"
"62","1","D43","","16_75 a 79","3"
"82","1","V44","","09_40 a 44","1"
"06","1","I70","","12_55 a 59","2"
"86","1","X99","","07_30 a 34","1"
"18","1","D41","","13_60 a 64","2"
"14","2","B18","","11_50 a 54","1"
"18","1","M10","","12_55 a 59","1"
"26","1","I64","","10_45 a 49","2"
"06","2","I42","","14_65 a 69","42"
"06","2","I10","","99_Sin especificar","7"
"26","1","J69","","13_60 a 64","1"
"50","1","I45","","15_70 a 74","1"
"98","2","I60","","13_60 a 64","1"
"54","1","I61","","12_55 a 59","12"
"02","2","E85","","16_75 a 79","1"
"14","1","K76","","13_60 a 64","6"
"14","2","N76","","14_65 a 69","1"
"74","2","C80","","13_60 a 64","1"
"06","1","I70","","16_75 a 79","9"
"02","2","O05","M","05_20 a 24","1"
"06","1","G40","","14_65 a 69","1"
"14","1","C68","","12_55 a 59","1"
"22","2","N19","","10_45 a 49","1"
"26","1","I10","","12_55 a 59","3"
"34","2","C16","","12_55 a 59","1"
"90","1","X95","","11_50 a 54","2"
"06","2","D84","","12_55 a 59","4"
"98","1","V53","","13_60 a 64","1"
"38","1","F20","","17_80 y más","1"
"50","1","W30","","12_55 a 59","1"
"86","1","J44","","16_75 a 79","18"
"02","2","I42","","11_50 a 54","14"
"06","2","M05","","14_65 a 69","3"
"82","1","C14","","16_75 a 79","3"
"06","1","M32","","08_35 a 39","1"
"62","1","C71","","09_40 a 44","1"
"06","1","V03","","07_30 a 34","1"
"82","1","V22","","06_25 a 29","4"
"86","1","C38","","12_55 a 59","1"
"42","1","I50","","17_80 y más","32"
"98","1","E14","","15_70 a 74","2"
"62","1","B24","","06_25 a 29","1"
"50","2","K61","","16_75 a 79","1"
"50","2","O26","M","06_25 a 29","1"
"58","2","C34","","16_75 a 79","3"
"94","1","E14","","14_65 a 69","2"
"02","2","I21","","09_40 a 44","2"
"38","2","I21","","12_55 a 59","1"
"82","2","Q20","","04_15 a 19","1"
"02","1","C41","","16_75 a 79","3"
"50","1","C48","","11_50 a 54","1"
"50","1","M31","","17_80 y más","1"
"78","1","C34","","15_70 a 74","9"
"50","2","R99","","10_45 a 49","5"
"02","1","B23","","10_45 a 49","7"
"06","1","Y28","","99_Sin especificar","12"
"14","1","C67","","11_50 a 54","1"
"26","1","C67","","17_80 y más","8"
"82","2","V48","","13_60 a 64","1"
"86","1","C32","","14_65 a 69","7"
"22","1","I73","","15_70 a 74","1"
"58","2","I11","","14_65 a 69","1"
"02","2","M86","","17_80 y más","10"
"66","2","V53","","05_20 a 24","1"
"06","2","R68","","02_1 a 9","1"
"22","2","I49","","09_40 a 44","2"
"06","1","W84","","13_60 a 64","5"
"06","2","C18","","13_60 a 64","91"
"06","2","I11","","09_40 a 44","2"
"14","1","I34","","16_75 a 79","2"
"18","2","J96","","12_55 a 59","3"
"18","2","Q62","","06_25 a 29","1"
"66","1","W79","","03_10 a 14","1"
"06","1","I34","","15_70 a 74","2"
"06","2","M34","","12_55 a 59","3"
"74","1","C73","","08_35 a 39","1"
"18","1","C85","","17_80 y más","1"
"30","1","I61","","16_75 a 79","9"
"30","1","G03","","08_35 a 39","1"
"66","2","J80","","09_40 a 44","1"
"62","2","L93","","13_60 a 64","1"
"14","1","W16","","08_35 a 39","1"
"06","2","I21","","13_60 a 64","181"
"06","1","C71","","04_15 a 19","2"
"50","1","C80","","05_20 a 24","1"
"82","2","J96","","12_55 a 59","9"
