PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
82;1;C38;NULL;16_75 a 79;1
54;2;C56;NULL;16_75 a 79;5
10;2;N39;NULL;15_70 a 74;2
70;1;K63;NULL;08_35 a 39;1
82;1;K74;NULL;14_65 a 69;32
82;1;J90;NULL;15_70 a 74;2
18;2;R18;NULL;09_40 a 44;1
86;1;A09;NULL;10_45 a 49;1
18;2;R99;NULL;10_45 a 49;8
82;1;K65;NULL;06_25 a 29;1
14;2;J18;NULL;02_1 a 9;4
06;1;R09;NULL;10_45 a 49;1
06;1;N28;NULL;17_80 y más;2
98;2;I64;NULL;15_70 a 74;1
18;1;F20;NULL;14_65 a 69;1
66;2;C76;NULL;10_45 a 49;1
02;2;C90;NULL;14_65 a 69;3
06;2;C22;NULL;09_40 a 44;4
78;2;J44;NULL;16_75 a 79;3
54;2;E46;NULL;06_25 a 29;1
42;2;I50;NULL;12_55 a 59;1
06;2;I13;NULL;17_80 y más;15
26;2;J96;NULL;17_80 y más;16
06;1;Y33;NULL;07_30 a 34;4
06;1;B39;NULL;17_80 y más;1
66;1;N18;NULL;13_60 a 64;9
82;2;E66;NULL;15_70 a 74;2
30;1;W70;NULL;09_40 a 44;2
06;2;J15;NULL;12_55 a 59;10
62;2;R99;NULL;11_50 a 54;1
54;1;W13;NULL;13_60 a 64;1
50;2;L89;NULL;17_80 y más;16
50;1;C41;NULL;09_40 a 44;1
30;1;C85;NULL;12_55 a 59;3
46;2;C71;NULL;14_65 a 69;2
22;2;E86;NULL;16_75 a 79;1
06;2;Q91;NULL;02_1 a 9;2
50;2;G71;NULL;15_70 a 74;1
26;2;I99;NULL;17_80 y más;3
02;2;C53;NULL;16_75 a 79;4
06;2;I35;NULL;10_45 a 49;2
50;2;C21;NULL;12_55 a 59;1
30;1;V43;NULL;14_65 a 69;1
58;1;C16;NULL;08_35 a 39;1
26;1;K75;NULL;09_40 a 44;1
14;2;K83;NULL;12_55 a 59;1
26;1;R96;NULL;06_25 a 29;1
70;1;M86;NULL;15_70 a 74;1
26;2;C49;NULL;12_55 a 59;1
06;2;B57;NULL;16_75 a 79;2
82;2;J39;NULL;06_25 a 29;1
30;1;J69;NULL;08_35 a 39;1
70;2;V20;NULL;06_25 a 29;1
22;1;I11;NULL;16_75 a 79;5
14;2;D61;NULL;15_70 a 74;1
06;2;D32;NULL;08_35 a 39;1
42;2;A40;NULL;04_15 a 19;1
74;2;V58;NULL;05_20 a 24;1
86;2;R57;NULL;14_65 a 69;1
82;1;C80;NULL;12_55 a 59;15
50;2;C25;NULL;14_65 a 69;9
26;2;C91;NULL;16_75 a 79;1
14;1;R09;NULL;08_35 a 39;5
66;2;X67;NULL;06_25 a 29;1
74;1;G37;NULL;16_75 a 79;1
42;2;C53;NULL;08_35 a 39;1
82;1;C25;NULL;04_15 a 19;1
34;2;V04;NULL;13_60 a 64;1
30;1;I42;NULL;13_60 a 64;1
02;1;N17;NULL;16_75 a 79;3
10;2;C25;NULL;16_75 a 79;2
18;2;X59;NULL;10_45 a 49;1
06;1;C83;NULL;16_75 a 79;4
82;2;B24;NULL;09_40 a 44;7
82;2;C17;NULL;13_60 a 64;1
06;1;W17;NULL;14_65 a 69;4
18;1;R68;NULL;11_50 a 54;2
10;2;C51;NULL;13_60 a 64;1
06;2;A49;NULL;11_50 a 54;1
42;2;V43;NULL;05_20 a 24;1
18;1;C09;NULL;13_60 a 64;2
14;2;F03;NULL;17_80 y más;150
38;1;I61;NULL;08_35 a 39;1
38;1;K92;NULL;09_40 a 44;1
82;2;C58;NULL;13_60 a 64;1
18;1;J44;NULL;17_80 y más;23
74;2;J69;NULL;13_60 a 64;1
26;1;J18;NULL;11_50 a 54;3
50;1;F09;NULL;12_55 a 59;3
86;2;C34;NULL;09_40 a 44;1
02;2;I34;NULL;16_75 a 79;1
06;1;G96;NULL;16_75 a 79;1
90;2;P24;NULL;01_Menor de 1 año;1
34;2;Q00;NULL;01_Menor de 1 año;2
42;1;C34;NULL;14_65 a 69;6
90;1;J98;NULL;16_75 a 79;27
90;1;K71;NULL;14_65 a 69;1
82;1;W17;NULL;10_45 a 49;2
82;2;X95;NULL;08_35 a 39;1
38;2;I61;NULL;15_70 a 74;4
62;2;Y20;NULL;08_35 a 39;1
86;1;V89;NULL;04_15 a 19;1
06;2;I50;NULL;09_40 a 44;50
10;1;V68;NULL;14_65 a 69;1
02;1;K65;NULL;10_45 a 49;2
82;2;N39;NULL;16_75 a 79;55
30;1;A16;NULL;13_60 a 64;3
02;1;G35;NULL;17_80 y más;1
02;2;C55;NULL;07_30 a 34;1
26;1;C76;NULL;14_65 a 69;1
38;1;X70;NULL;12_55 a 59;1
86;2;R96;NULL;15_70 a 74;1
06;1;N42;NULL;16_75 a 79;1
82;2;C34;NULL;11_50 a 54;8
06;2;I60;NULL;14_65 a 69;32
42;2;I26;NULL;13_60 a 64;1
10;1;G06;NULL;14_65 a 69;1
66;2;B19;NULL;10_45 a 49;1
14;2;R57;NULL;16_75 a 79;73
50;2;D43;NULL;15_70 a 74;2
06;1;E14;NULL;08_35 a 39;6
90;1;C71;NULL;16_75 a 79;1
82;2;O96;T;06_25 a 29;3
70;1;B18;NULL;16_75 a 79;1
78;1;C67;NULL;15_70 a 74;2
06;2;K27;NULL;14_65 a 69;1
30;1;V20;NULL;07_30 a 34;1
06;1;G91;NULL;06_25 a 29;2
66;1;M06;NULL;14_65 a 69;1
14;2;R57;NULL;06_25 a 29;1
50;2;G40;NULL;11_50 a 54;1
14;2;M00;NULL;14_65 a 69;1
02;2;A17;NULL;15_70 a 74;1
26;1;K81;NULL;17_80 y más;1
30;2;C80;NULL;11_50 a 54;8
90;1;J15;NULL;17_80 y más;22
82;1;Y84;NULL;16_75 a 79;2
66;2;U07;NULL;13_60 a 64;2
02;1;K55;NULL;13_60 a 64;1
06;1;G95;NULL;11_50 a 54;1
74;1;I77;NULL;14_65 a 69;2
62;2;C24;NULL;09_40 a 44;1
58;2;I69;NULL;16_75 a 79;5
78;1;I21;NULL;17_80 y más;7
66;1;G41;NULL;04_15 a 19;1
86;2;J96;NULL;17_80 y más;30
06;1;D41;NULL;14_65 a 69;3
82;1;J80;NULL;17_80 y más;11
14;2;I67;NULL;14_65 a 69;15
70;1;X99;NULL;08_35 a 39;1
14;1;X47;NULL;05_20 a 24;1
86;2;J84;NULL;09_40 a 44;1
26;1;C96;NULL;17_80 y más;1
02;1;K46;NULL;15_70 a 74;1
06;2;A89;NULL;08_35 a 39;1
14;2;C50;NULL;11_50 a 54;30
22;1;I71;NULL;08_35 a 39;1
70;1;X70;NULL;06_25 a 29;13
10;2;N19;NULL;15_70 a 74;2
66;2;G98;NULL;17_80 y más;1
06;1;G12;NULL;15_70 a 74;10
54;1;V69;NULL;09_40 a 44;1
70;2;G93;NULL;12_55 a 59;1
34;1;J44;NULL;15_70 a 74;12
66;2;B20;NULL;07_30 a 34;3
34;2;A16;NULL;16_75 a 79;1
06;1;Y34;NULL;09_40 a 44;53
58;2;C24;NULL;16_75 a 79;1
02;2;I35;NULL;14_65 a 69;2
42;1;X95;NULL;06_25 a 29;1
90;1;C85;NULL;15_70 a 74;1
82;2;K38;NULL;15_70 a 74;1
66;2;V03;NULL;08_35 a 39;1
86;2;I11;NULL;16_75 a 79;4
66;2;J96;NULL;16_75 a 79;11
26;1;I67;NULL;12_55 a 59;2
46;2;J81;NULL;14_65 a 69;1
06;2;J42;NULL;17_80 y más;4
82;2;E10;NULL;16_75 a 79;1
82;1;C71;NULL;08_35 a 39;3
74;1;R57;NULL;11_50 a 54;1
22;2;D61;NULL;16_75 a 79;1
02;2;I95;NULL;16_75 a 79;3
82;1;C25;NULL;12_55 a 59;26
82;1;I10;NULL;14_65 a 69;9
82;1;I64;NULL;10_45 a 49;1
66;2;E86;NULL;17_80 y más;9
50;1;G00;NULL;12_55 a 59;1
86;1;X70;NULL;09_40 a 44;8
02;1;C49;NULL;15_70 a 74;1
30;2;K92;NULL;17_80 y más;33
62;1;E43;NULL;16_75 a 79;1
66;1;V29;NULL;05_20 a 24;5
06;1;H92;NULL;17_80 y más;1
70;2;R98;NULL;16_75 a 79;1
58;1;D38;NULL;17_80 y más;1
74;1;K72;NULL;14_65 a 69;1
26;1;K72;NULL;10_45 a 49;1
26;2;I62;NULL;17_80 y más;1
70;2;C64;NULL;13_60 a 64;2
14;1;G04;NULL;16_75 a 79;2
99;1;N18;NULL;04_15 a 19;1
54;1;X42;NULL;05_20 a 24;1
06;2;V54;NULL;11_50 a 54;1
74;1;W33;NULL;06_25 a 29;1
50;2;G04;NULL;04_15 a 19;1
14;1;I47;NULL;06_25 a 29;1
22;2;C80;NULL;12_55 a 59;3
78;2;X70;NULL;10_45 a 49;1
82;1;I71;NULL;16_75 a 79;20
90;2;V27;NULL;06_25 a 29;1
82;2;K74;NULL;04_15 a 19;1
50;1;C49;NULL;05_20 a 24;1
66;2;C23;NULL;14_65 a 69;7
14;2;K56;NULL;15_70 a 74;6
02;1;I44;NULL;16_75 a 79;1
14;2;W84;NULL;02_1 a 9;1
70;2;C64;NULL;17_80 y más;7
70;1;C91;NULL;11_50 a 54;1
06;2;C69;NULL;09_40 a 44;1
06;1;A86;NULL;12_55 a 59;1
90;1;J81;NULL;06_25 a 29;1
30;1;Q44;NULL;01_Menor de 1 año;1
42;1;Q04;NULL;04_15 a 19;1
74;2;K56;NULL;15_70 a 74;1
18;1;C92;NULL;06_25 a 29;1
50;1;C67;NULL;12_55 a 59;3
66;2;N18;NULL;13_60 a 64;8
26;2;J18;NULL;16_75 a 79;18
50;1;I42;NULL;17_80 y más;26
38;1;I49;NULL;17_80 y más;4
14;2;K75;NULL;07_30 a 34;2
22;2;C11;NULL;09_40 a 44;1
06;1;J61;NULL;17_80 y más;3
82;2;C95;NULL;17_80 y más;6
82;1;I33;NULL;16_75 a 79;1
50;1;C23;NULL;11_50 a 54;2
06;1;C85;NULL;15_70 a 74;34
26;1;C44;NULL;17_80 y más;3
66;2;C15;NULL;12_55 a 59;2
90;1;P21;NULL;01_Menor de 1 año;1
22;2;C92;NULL;15_70 a 74;1
14;1;I48;NULL;17_80 y más;22
14;2;Q85;NULL;07_30 a 34;1
02;1;J22;NULL;13_60 a 64;1
42;2;C18;NULL;17_80 y más;11
82;1;J70;NULL;15_70 a 74;3
10;1;G31;NULL;17_80 y más;1
70;1;I71;NULL;09_40 a 44;1
30;2;K26;NULL;17_80 y más;1
06;1;J44;NULL;09_40 a 44;4
02;1;X70;NULL;11_50 a 54;1
90;1;A16;NULL;12_55 a 59;1
06;1;A17;NULL;08_35 a 39;1
46;1;I51;NULL;01_Menor de 1 año;1
82;1;P07;NULL;01_Menor de 1 año;4
18;1;N41;NULL;17_80 y más;1
06;2;K65;NULL;16_75 a 79;83
74;1;M62;NULL;15_70 a 74;1
34;1;V47;NULL;08_35 a 39;1
82;1;L89;NULL;14_65 a 69;3
34;1;C34;NULL;10_45 a 49;1
42;2;J18;NULL;11_50 a 54;2
50;2;E87;NULL;17_80 y más;2
46;2;N39;NULL;14_65 a 69;2
06;2;I83;NULL;13_60 a 64;1
70;1;G31;NULL;17_80 y más;1
14;1;K25;NULL;16_75 a 79;1
58;1;Q41;NULL;03_10 a 14;1
06;1;C40;NULL;03_10 a 14;2
34;1;J18;NULL;17_80 y más;94
26;1;I60;NULL;06_25 a 29;1
50;2;G93;NULL;17_80 y más;1
18;1;I12;NULL;14_65 a 69;1
14;1;B23;NULL;12_55 a 59;1
70;2;I48;NULL;15_70 a 74;3
66;2;J11;NULL;04_15 a 19;1
06;1;V13;NULL;10_45 a 49;4
06;2;N39;NULL;08_35 a 39;4
06;2;O15;M;04_15 a 19;2
99;2;I21;NULL;08_35 a 39;1
50;1;I50;NULL;14_65 a 69;28
10;1;A41;NULL;06_25 a 29;1
82;2;D41;NULL;16_75 a 79;2
26;1;C73;NULL;14_65 a 69;1
66;2;C67;NULL;17_80 y más;1
90;1;V59;NULL;02_1 a 9;1
06;2;W01;NULL;17_80 y más;22
66;2;I71;NULL;16_75 a 79;2
18;1;W74;NULL;15_70 a 74;1
06;1;I70;NULL;14_65 a 69;3
82;1;I49;NULL;14_65 a 69;36
66;1;C76;NULL;10_45 a 49;1
90;1;G04;NULL;01_Menor de 1 año;1
82;1;B16;NULL;17_80 y más;1
82;1;A15;NULL;09_40 a 44;1
94;2;C24;NULL;11_50 a 54;1
06;2;M32;NULL;16_75 a 79;3
26;1;G20;NULL;15_70 a 74;1
18;2;N18;NULL;13_60 a 64;4
02;2;R68;NULL;17_80 y más;382
02;2;F20;NULL;08_35 a 39;1
10;1;V23;NULL;06_25 a 29;2
14;1;V13;NULL;10_45 a 49;1
06;1;D40;NULL;05_20 a 24;2
06;1;L90;NULL;09_40 a 44;1
78;1;I64;NULL;15_70 a 74;6
42;1;I25;NULL;16_75 a 79;6
50;1;C18;NULL;13_60 a 64;20
14;2;I61;NULL;10_45 a 49;4
82;2;C67;NULL;10_45 a 49;1
66;1;A16;NULL;15_70 a 74;9
70;2;I69;NULL;14_65 a 69;2
22;1;C76;NULL;13_60 a 64;1
06;2;J98;NULL;08_35 a 39;3
34;1;X70;NULL;06_25 a 29;7
22;2;K42;NULL;14_65 a 69;1
30;1;C81;NULL;16_75 a 79;1
14;2;C02;NULL;16_75 a 79;1
86;1;I48;NULL;17_80 y más;2
54;2;E14;NULL;11_50 a 54;7
62;2;N19;NULL;14_65 a 69;5
06;2;C20;NULL;09_40 a 44;11
06;1;X71;NULL;09_40 a 44;1
50;2;P96;NULL;01_Menor de 1 año;2
14;2;Y82;NULL;17_80 y más;1
54;1;I21;NULL;13_60 a 64;60
90;1;A16;NULL;08_35 a 39;1
10;1;G12;NULL;10_45 a 49;1
02;2;Y34;NULL;07_30 a 34;3
06;2;M72;NULL;12_55 a 59;4
90;1;A19;NULL;07_30 a 34;1
90;1;K81;NULL;16_75 a 79;1
54;1;I35;NULL;03_10 a 14;1
34;1;V28;NULL;09_40 a 44;1
02;1;I51;NULL;17_80 y más;116
06;2;X64;NULL;11_50 a 54;1
14;2;G96;NULL;15_70 a 74;1
06;2;K92;NULL;05_20 a 24;1
66;2;M06;NULL;10_45 a 49;1
06;2;D50;NULL;17_80 y más;2
42;2;I60;NULL;07_30 a 34;1
54;2;I64;NULL;10_45 a 49;7
66;1;I33;NULL;06_25 a 29;1
66;2;E10;NULL;04_15 a 19;1
94;1;I11;NULL;13_60 a 64;1
30;2;G04;NULL;09_40 a 44;1
02;2;N17;NULL;16_75 a 79;5
26;1;D61;NULL;05_20 a 24;1
90;2;D64;NULL;15_70 a 74;1
78;1;I10;NULL;16_75 a 79;3
66;1;I24;NULL;17_80 y más;2
34;2;D58;NULL;10_45 a 49;1
06;2;K85;NULL;09_40 a 44;2
42;1;J96;NULL;07_30 a 34;1
34;1;Y84;NULL;10_45 a 49;1
34;1;V27;NULL;06_25 a 29;1
62;1;E66;NULL;11_50 a 54;2
06;2;E11;NULL;14_65 a 69;8
54;1;J69;NULL;08_35 a 39;1
54;1;K72;NULL;07_30 a 34;1
50;2;X04;NULL;11_50 a 54;1
06;1;K65;NULL;16_75 a 79;103
46;1;X70;NULL;04_15 a 19;1
99;1;I61;NULL;12_55 a 59;1
02;1;G11;NULL;16_75 a 79;1
06;2;D59;NULL;10_45 a 49;1
74;1;C96;NULL;13_60 a 64;1
14;1;W18;NULL;15_70 a 74;2
62;1;D70;NULL;16_75 a 79;1
82;1;Y12;NULL;13_60 a 64;1
26;1;C15;NULL;09_40 a 44;1
34;2;M05;NULL;15_70 a 74;1
14;1;I73;NULL;12_55 a 59;1
62;2;K85;NULL;14_65 a 69;2
62;1;R98;NULL;15_70 a 74;11
58;1;E11;NULL;17_80 y más;6
22;2;Q79;NULL;01_Menor de 1 año;2
22;2;C55;NULL;08_35 a 39;5
26;1;K70;NULL;08_35 a 39;1
50;1;J90;NULL;17_80 y más;5
30;1;C01;NULL;15_70 a 74;1
22;2;C85;NULL;14_65 a 69;1
62;2;B57;NULL;12_55 a 59;1
06;1;X71;NULL;11_50 a 54;1
62;1;N17;NULL;09_40 a 44;1
82;1;Y24;NULL;06_25 a 29;2
38;2;C16;NULL;17_80 y más;4
06;2;I70;NULL;14_65 a 69;2
02;1;C72;NULL;03_10 a 14;1
66;2;P25;NULL;01_Menor de 1 año;1
90;2;D58;NULL;16_75 a 79;1
82;2;R00;NULL;17_80 y más;1
18;1;V29;NULL;05_20 a 24;2
06;2;C90;NULL;13_60 a 64;12
06;1;G93;NULL;09_40 a 44;4
42;2;I48;NULL;14_65 a 69;1
18;2;Y26;NULL;17_80 y más;1
02;2;E43;NULL;17_80 y más;5
62;2;K83;NULL;17_80 y más;3
06;1;W54;NULL;14_65 a 69;1
74;2;A41;NULL;16_75 a 79;4
66;1;C15;NULL;12_55 a 59;2
06;2;K85;NULL;14_65 a 69;13
06;1;Y28;NULL;05_20 a 24;3
42;2;G93;NULL;08_35 a 39;1
18;1;G20;NULL;14_65 a 69;1
14;2;E03;NULL;13_60 a 64;1
50;2;C34;NULL;15_70 a 74;28
58;2;R57;NULL;17_80 y más;1
70;1;C15;NULL;15_70 a 74;4
62;2;C16;NULL;15_70 a 74;6
02;1;J09;NULL;17_80 y más;1
70;1;V03;NULL;02_1 a 9;1
46;1;J98;NULL;14_65 a 69;1
54;1;E46;NULL;12_55 a 59;1
34;2;I82;NULL;16_75 a 79;1
18;2;R54;NULL;14_65 a 69;1
54;2;K65;NULL;14_65 a 69;4
86;2;C67;NULL;12_55 a 59;2
86;2;R10;NULL;17_80 y más;7
18;2;J18;NULL;08_35 a 39;4
06;1;W06;NULL;11_50 a 54;1
94;2;Y20;NULL;08_35 a 39;1
14;2;M32;NULL;08_35 a 39;1
02;2;J81;NULL;11_50 a 54;1
54;1;W87;NULL;12_55 a 59;1
82;1;K76;NULL;11_50 a 54;1
30;1;E66;NULL;17_80 y más;1
06;2;B24;NULL;15_70 a 74;1
82;1;I67;NULL;13_60 a 64;13
54;2;K85;NULL;15_70 a 74;1
34;1;I49;NULL;15_70 a 74;3
66;1;B57;NULL;17_80 y más;9
50;2;C43;NULL;13_60 a 64;1
38;2;J84;NULL;17_80 y más;12
70;1;C64;NULL;13_60 a 64;2
06;2;J84;NULL;07_30 a 34;1
82;1;J09;NULL;10_45 a 49;1
82;1;C75;NULL;17_80 y más;1
06;2;K80;NULL;13_60 a 64;1
86;2;X70;NULL;09_40 a 44;1
38;2;I10;NULL;16_75 a 79;2
06;2;I42;NULL;15_70 a 74;57
06;2;K80;NULL;17_80 y más;10
74;1;J98;NULL;16_75 a 79;1
30;2;R09;NULL;14_65 a 69;1
58;1;C18;NULL;09_40 a 44;3
38;1;V03;NULL;09_40 a 44;2
22;1;V89;NULL;13_60 a 64;2
06;2;E10;NULL;99_Sin especificar;1
90;1;I26;NULL;14_65 a 69;1
06;2;K25;NULL;17_80 y más;19
14;2;C22;NULL;14_65 a 69;9
30;2;I62;NULL;14_65 a 69;1
06;1;L08;NULL;09_40 a 44;3
82;1;B18;NULL;14_65 a 69;1
66;2;P52;NULL;01_Menor de 1 año;1
70;1;D68;NULL;13_60 a 64;1
02;1;R68;NULL;15_70 a 74;60
06;1;C83;NULL;12_55 a 59;3
54;1;C25;NULL;13_60 a 64;2
26;2;C22;NULL;13_60 a 64;1
50;1;N05;NULL;15_70 a 74;1
38;2;W84;NULL;17_80 y más;3
06;1;C17;NULL;15_70 a 74;6
86;2;K72;NULL;10_45 a 49;3
06;2;M32;NULL;11_50 a 54;1
22;2;C64;NULL;12_55 a 59;1
70;1;E10;NULL;10_45 a 49;2
10;1;A41;NULL;11_50 a 54;4
06;1;V89;NULL;05_20 a 24;25
06;2;K70;NULL;10_45 a 49;3
66;2;I67;NULL;14_65 a 69;5
14;2;R09;NULL;11_50 a 54;2
58;1;W18;NULL;16_75 a 79;1
06;2;B24;NULL;03_10 a 14;1
06;1;C18;NULL;05_20 a 24;4
34;2;I25;NULL;15_70 a 74;1
70;1;N18;NULL;07_30 a 34;1
22;1;V23;NULL;15_70 a 74;1
54;1;J18;NULL;13_60 a 64;26
90;2;J44;NULL;16_75 a 79;8
58;2;M32;NULL;06_25 a 29;1
02;1;I60;NULL;13_60 a 64;3
22;2;W80;NULL;17_80 y más;1
38;2;J44;NULL;12_55 a 59;1
46;1;I50;NULL;17_80 y más;17
06;2;G72;NULL;14_65 a 69;1
18;1;R99;NULL;08_35 a 39;14
02;2;C74;NULL;14_65 a 69;1
06;1;C40;NULL;06_25 a 29;1
78;2;E14;NULL;17_80 y más;13
54;2;I21;NULL;07_30 a 34;2
82;1;K56;NULL;16_75 a 79;5
18;1;C16;NULL;13_60 a 64;7
54;1;G12;NULL;11_50 a 54;1
02;1;I33;NULL;17_80 y más;7
90;1;K65;NULL;12_55 a 59;1
10;1;J98;NULL;14_65 a 69;3
66;2;B57;NULL;17_80 y más;9
62;1;D43;NULL;17_80 y más;1
10;1;G40;NULL;10_45 a 49;1
50;1;X95;NULL;07_30 a 34;9
54;1;K85;NULL;15_70 a 74;1
70;2;I64;NULL;14_65 a 69;4
38;2;K72;NULL;13_60 a 64;2
99;1;U07;NULL;14_65 a 69;1
58;2;J84;NULL;16_75 a 79;3
14;2;B21;NULL;12_55 a 59;1
02;2;X99;NULL;09_40 a 44;1
66;1;I11;NULL;17_80 y más;29
22;1;Q79;NULL;01_Menor de 1 año;1
90;1;X74;NULL;17_80 y más;2
14;2;E14;NULL;16_75 a 79;48
30;1;I42;NULL;15_70 a 74;1
06;2;C64;NULL;02_1 a 9;1
18;1;J18;NULL;07_30 a 34;1
14;2;C90;NULL;11_50 a 54;1
50;2;E10;NULL;13_60 a 64;2
50;1;V04;NULL;09_40 a 44;1
58;2;D44;NULL;17_80 y más;1
22;1;I42;NULL;16_75 a 79;2
90;1;K76;NULL;14_65 a 69;1
06;1;K25;NULL;17_80 y más;11
06;2;L08;NULL;09_40 a 44;2
06;2;P35;NULL;01_Menor de 1 año;1
10;1;I49;NULL;07_30 a 34;2
58;1;C85;NULL;12_55 a 59;1
74;2;R57;NULL;16_75 a 79;6
50;2;W18;NULL;12_55 a 59;2
10;1;C71;NULL;14_65 a 69;1
58;1;G31;NULL;13_60 a 64;1
58;1;W79;NULL;11_50 a 54;1
90;1;N49;NULL;09_40 a 44;1
06;2;K56;NULL;04_15 a 19;1
50;1;I42;NULL;09_40 a 44;1
50;1;V49;NULL;08_35 a 39;1
82;1;L03;NULL;17_80 y más;1
66;2;C02;NULL;15_70 a 74;1
14;2;K74;NULL;09_40 a 44;1
02;2;R68;NULL;14_65 a 69;46
82;1;A70;NULL;10_45 a 49;1
50;1;W74;NULL;05_20 a 24;2
22;2;C50;NULL;09_40 a 44;9
99;1;Y20;NULL;04_15 a 19;1
06;2;C69;NULL;17_80 y más;2
06;2;G62;NULL;15_70 a 74;2
54;2;J46;NULL;15_70 a 74;1
14;2;M06;NULL;07_30 a 34;1
58;1;K70;NULL;12_55 a 59;8
74;1;N12;NULL;14_65 a 69;1
10;1;D61;NULL;14_65 a 69;1
02;1;C00;NULL;10_45 a 49;1
14;1;X95;NULL;06_25 a 29;13
30;2;G30;NULL;16_75 a 79;9
14;1;J44;NULL;17_80 y más;113
58;1;C20;NULL;10_45 a 49;1
99;2;D39;NULL;99_Sin especificar;2
82;2;Y34;NULL;02_1 a 9;1
74;2;I26;NULL;11_50 a 54;1
18;1;A16;NULL;13_60 a 64;1
99;1;I50;NULL;12_55 a 59;3
06;1;B21;NULL;08_35 a 39;2
46;1;K56;NULL;13_60 a 64;1
34;2;K85;NULL;14_65 a 69;1
50;2;C56;NULL;17_80 y más;9
70;1;K26;NULL;16_75 a 79;1
02;2;A87;NULL;14_65 a 69;1
30;2;R99;NULL;14_65 a 69;56
22;1;W85;NULL;09_40 a 44;1
90;2;C41;NULL;03_10 a 14;1
50;1;R99;NULL;16_75 a 79;29
30;2;C80;NULL;13_60 a 64;8
34;2;O72;M;08_35 a 39;1
38;1;C25;NULL;13_60 a 64;1
58;1;I38;NULL;17_80 y más;1
86;2;C18;NULL;13_60 a 64;2
86;2;B24;NULL;08_35 a 39;1
54;2;I64;NULL;12_55 a 59;9
06;1;I48;NULL;16_75 a 79;17
06;1;C16;NULL;11_50 a 54;37
34;2;M15;NULL;17_80 y más;2
26;1;G00;NULL;14_65 a 69;1
50;2;C49;NULL;11_50 a 54;1
34;2;F10;NULL;12_55 a 59;1
38;1;K81;NULL;14_65 a 69;1
22;2;X59;NULL;11_50 a 54;1
22;1;I24;NULL;14_65 a 69;5
78;2;W19;NULL;17_80 y más;2
82;1;Y20;NULL;07_30 a 34;6
10;1;B20;NULL;10_45 a 49;1
50;2;I35;NULL;15_70 a 74;4
18;1;C16;NULL;11_50 a 54;4
82;2;A90;NULL;06_25 a 29;1
50;1;I42;NULL;14_65 a 69;5
54;1;C34;NULL;08_35 a 39;3
34;2;I10;NULL;10_45 a 49;1
62;1;I38;NULL;17_80 y más;1
90;2;R68;NULL;14_65 a 69;8
50;1;C05;NULL;11_50 a 54;1
30;2;I21;NULL;10_45 a 49;3
30;1;V24;NULL;09_40 a 44;1
06;1;K70;NULL;13_60 a 64;38
62;1;Y20;NULL;05_20 a 24;1
02;1;C80;NULL;09_40 a 44;2
74;1;K25;NULL;16_75 a 79;1
74;2;N18;NULL;08_35 a 39;1
30;1;I62;NULL;16_75 a 79;1
82;2;I12;NULL;17_80 y más;7
50;1;R57;NULL;16_75 a 79;1
70;1;D46;NULL;15_70 a 74;1
86;1;I64;NULL;11_50 a 54;1
46;1;G03;NULL;09_40 a 44;1
58;1;J44;NULL;17_80 y más;22
34;1;C80;NULL;17_80 y más;1
14;1;I25;NULL;14_65 a 69;30
70;2;C64;NULL;15_70 a 74;1
02;2;D68;NULL;10_45 a 49;1
06;1;A16;NULL;08_35 a 39;8
42;1;C34;NULL;17_80 y más;14
90;2;N19;NULL;07_30 a 34;1
66;1;N17;NULL;16_75 a 79;3
14;2;R68;NULL;16_75 a 79;1
54;1;V49;NULL;05_20 a 24;1
30;2;C76;NULL;17_80 y más;2
30;2;I60;NULL;13_60 a 64;3
30;2;I49;NULL;15_70 a 74;1
82;2;I35;NULL;17_80 y más;40
14;1;W19;NULL;11_50 a 54;1
18;2;C50;NULL;11_50 a 54;17
34;1;K56;NULL;16_75 a 79;1
30;2;J18;NULL;04_15 a 19;1
58;1;I08;NULL;13_60 a 64;1
66;1;C95;NULL;14_65 a 69;1
38;2;K72;NULL;14_65 a 69;1
22;1;D69;NULL;07_30 a 34;1
18;1;Q38;NULL;01_Menor de 1 año;1
26;1;R96;NULL;09_40 a 44;2
06;1;C19;NULL;17_80 y más;3
06;2;F71;NULL;05_20 a 24;1
82;2;A09;NULL;14_65 a 69;1
10;1;V53;NULL;10_45 a 49;1
46;2;Y24;NULL;06_25 a 29;1
06;1;W14;NULL;11_50 a 54;1
26;1;E11;NULL;11_50 a 54;2
50;1;V47;NULL;17_80 y más;1
14;1;X68;NULL;05_20 a 24;1
06;1;C76;NULL;09_40 a 44;3
50;2;I50;NULL;16_75 a 79;51
34;2;C50;NULL;15_70 a 74;7
26;2;C90;NULL;17_80 y más;2
50;2;C23;NULL;11_50 a 54;3
06;1;W01;NULL;17_80 y más;13
02;1;M84;NULL;15_70 a 74;2
66;2;A16;NULL;13_60 a 64;1
86;1;I42;NULL;12_55 a 59;1
06;2;K76;NULL;04_15 a 19;1
06;2;J47;NULL;16_75 a 79;2
18;1;C14;NULL;14_65 a 69;1
18;1;C48;NULL;14_65 a 69;1
50;1;G93;NULL;17_80 y más;1
42;1;K92;NULL;16_75 a 79;2
30;1;I63;NULL;13_60 a 64;1
02;2;J69;NULL;17_80 y más;193
99;1;I21;NULL;08_35 a 39;1
